Project Name,Package Name,Type Name,Method Name,Code Smell
java,me.jellysquid.mods.lithium.common.world,WorldHelper,areNeighborsWithinSameChunkSection,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,areNeighborsWithinSameChunkSection,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,areNeighborsWithinSameChunkSection,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,areNeighborsWithinSameChunkSection,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,areNeighborsWithinSameChunkSection,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,areNeighborsWithinSameChunkSection,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,arePosWithinSameChunk,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,arePosWithinSameChunk,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,arePosWithinSameChunk,Magic Number
java,me.jellysquid.mods.lithium.common.world,WorldHelper,arePosWithinSameChunk,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,NearbyPointOfInterestStream,Complex Method
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,NearbyPointOfInterestStream,Long Parameter List
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,NearbyPointOfInterestStream,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,initChunkPositions,Long Statement
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,initChunkPositions,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,initChunkPositions,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,initChunkPositions,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,initChunkPositions,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,tryAdvance,Complex Method
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Long Statement
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,Magic Number
java,me.jellysquid.mods.lithium.common.world.interests,PointOfInterestStorageExtended,lithium$findNearestForPortalLogic,Long Parameter List
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,handleCompaction,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.pathing,AbstractBlockStateMixin,init,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.pathing,AbstractBlockStateMixin,init,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.pathing,BirdPathNodeMakerMixin,getNodeTypeFromNeighbors,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.pathing,ChunkCacheMixin,getBlockState,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.ai.pathing,ChunkCacheMixin,getBlockState,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.pathing,ChunkCacheMixin,getBlockState,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.pathing,ChunkCacheMixin,getBlockState,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.pathing,LandPathNodeMakerMixin,doNotIteratePositionsIfLithiumSinglePosCall,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.ai.pathing,LandPathNodeMakerMixin,doNotIteratePositionsIfLithiumSinglePosCall,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.pathing,LandPathNodeMakerMixin,getNodeTypeFromNeighbors,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PointOfInterestStorageMixin,PointOfInterestStorageMixin,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PointOfInterestStorageMixin,preloadChunks,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PointOfInterestStorageMixin,lithium$preloadChunkIfAnySubChunkContainsPOI,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PortalForcerMixin,getPortalPos,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PortalForcerMixin,getPortalPos,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PortalForcerMixin,getPortalPos,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestSetMixin,getWithDynamicTypeFilter,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,PointOfInterestStorageMixin,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getInChunk,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getPosition,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getNearestPosition,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getNearestPosition,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,lithium$findNearestForPortalLogic,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,lithium$findNearestForPortalLogic,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,lithium$findNearestForPortalLogic,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,lithium$findNearestForPortalLogic,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSortedStream,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSortedStream,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSortedStream,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSorted,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSorted,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSorted,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSorted,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSorted,Magic Number
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,streamOutwards,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,streamOutwards,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,streamOutwards,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,init,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,lithium$getWithinChunkColumn,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,lithium$getInChunkColumn,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,computeNext,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,HideInHomeTaskMixin,useFasterPOILookup,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,HideInHomeTaskMixin,useFasterPOILookup,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,HideInHomeTaskMixin,useFasterPOILookup,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,HideInHomeTaskMixin,useFasterPOILookup,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,RaiderEntityAttackHomeGoalMixin,redirect,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,RaiderEntityAttackHomeGoalMixin,redirect,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,reinitializeBrainCollections,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,reinitializeTasksSorted,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,removeStoppedTask,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,removeTaskIfStopped,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.ai.task.memory_change_counting,MultiTickTaskMixin,hasRequiredMemoryState,Long Statement
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors.goat_item_sensor,GoatEntityMixin,disableItemSensor,Long Statement
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,ServerWorldMixin,redirectTickGetRandomPosInChunk,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,Magic Number
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,Magic Number
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,Magic Number
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,Magic Number
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,Magic Number
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,Magic Number
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,Magic Number
java,me.jellysquid.mods.lithium.mixin.alloc.explosion_behavior,EntityExplosionBehaviorMixin,getBlastResistance,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.alloc.explosion_behavior,EntityExplosionBehaviorMixin,getBlastResistance,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,receivesFlow,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,flow,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getNumIndicesFromRadius,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,indexFromDiamondXZOffset,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,indexFromDiamondXZOffset,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getSpread,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getSpread,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,canFlowThrough,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,canFlowThrough,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,canFlowDownTo,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,canFlowDownTo,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Complex Method
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,isHoleBelow,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,AbstractMinecartEntityMixin,avoidNotifyingMovementListeners,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,AbstractMinecartEntityMixin,notifyMovementListeners,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,AbstractMinecartEntityMixin,notifyMovementListeners,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,ChestBoatEntityMixin,tickRidingSummarizeMovementNotifications,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getExtractInventory,Complex Method
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getExtractInventory,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getExtractInventory,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getExtractInventory,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getExtractInventory,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Complex Method
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumExtract,Complex Method
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumExtract,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumHopperIsFull,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumHopperIsEmpty,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,canExtract,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithium$invalidateCacheOnNeighborUpdate,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithium$invalidateCacheOnNeighborUpdate,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumGetInputItemEntities,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumGetInputItemEntities,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumGetInputItemEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumGetInputItemEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,cacheInsertBlockInventory,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,cacheExtractBlockInventory,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getExtractBlockInventory,Complex Method
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getInsertBlockInventory,Complex Method
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getInsertInventory,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,initCollectItemEntityTracker,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,initExtractInventoryTracker,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,initExtractInventoryTracker,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,initInsertInventoryTracker,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,initInsertInventoryTracker,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateOnSetCachedState,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateOnSetCachedState,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateInsertionData,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateExtractionData,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,Complex Method
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,getStateForNeighborUpdate,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,notifyOnNeighborUpdate,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,updateBlockEntity,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,updateHopper,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,updateHopper,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,workAroundVanillaUpdateSuppression,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,WorldMixin,updateHopperOnUpdateSuppression,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.hopper,WorldMixin,updateHopperOnUpdateSuppression,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.hopper,WorldMixin,updateHopperOnUpdateSuppression,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper,WorldMixin,updateHopperOnUpdateSuppression,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.hopper.worldedit_compat,WorldChunkMixin,updateHoppersIfWorldEditPresent,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.hopper.worldedit_compat,WorldChunkMixin,updateHopperCachesOnNewInventoryAdded,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,skipVoxelShapeUnion,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,skipVoxelShapeUnion,Long Identifier
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,skipVoxelShapeUnion,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,skipVoxelShapeUnion,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,getOffsetAndSimplified,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,precomputePistonBaseWithMovingHeadShapes,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,precomputePistonBaseWithMovingHeadShapes,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,precomputePistonBaseWithMovingHeadShapes,Long Statement
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,precomputePistonBaseWithMovingHeadShapes,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,getIndexForMergedShape,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,getIndexForMergedShape,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,getIndexForMergedShape,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,getIndexForMergedShape,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,lithium$setShape,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,lithium$setShape,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,getIndexForOffsetSimplifiedShapes,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,getIndexForOffsetSimplifiedShapes,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,getIndexForOffsetSimplifiedShapes,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,getIndexForOffsetSimplifiedShapes,Magic Number
java,me.jellysquid.mods.lithium.mixin.block.redstone_wire,RedstoneWireBlockMixin,getPowerFromSide,Complex Method
java,me.jellysquid.mods.lithium.mixin.cached_hashcode,BlockNeighborGroupMixin,generateHash,Magic Number
java,me.jellysquid.mods.lithium.mixin.cached_hashcode,BlockNeighborGroupMixin,generateHash,Magic Number
java,me.jellysquid.mods.lithium.mixin.chunk.no_locking,ChunkSectionMixin,setBlockState,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.chunk.no_locking,ChunkSectionMixin,setBlockStateNoLocking,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,serialize,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,serialize,Long Statement
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,getOrCreate,Magic Number
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,getOrCreate,Magic Number
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,count,Magic Number
java,me.jellysquid.mods.lithium.mixin.collections.block_entity_tickers,WorldChunkMixin,createFastUtilMap,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.collections.brain,BrainMixin,reinitializeBrainCollections,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.collections.mob_spawning,PoolMixin,init,Long Statement
java,me.jellysquid.mods.lithium.mixin.collections.mob_spawning,PoolMixin,init,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,tryShortcutFluidPushing,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,tryShortcutFluidPushing,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,tryShortcutFluidPushing,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,tryShortcutFluidPushing,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,tryShortcutFluidPushing,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,tryShortcutFluidPushing,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,tryShortcutFluidPushing,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,collideMovementWithPostponedGetEntities,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,collectEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,adjustMovementForCollisions,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Complex Method
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Identifier
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Method
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
